CustomerName,Product A,Product B,Product C,Date,Latitude,Longitude,Sales
387376,0,1,0,2021-03-09 10:19,-1.2089176,36.9016334,1
387377,0,3,0,2021-03-09 10:19,-1.2904225,36.7401096,3
387384,1,1,0,2021-03-09 10:21,-1.2175467,36.88679,2
387422,0,1,0,2021-03-09 10:27,-1.20837,36.9024415,1
387466,0,0,1,2021-03-09 10:41,-1.2085983,36.9046567,1
387494,0,13,0,2021-03-09 10:46,-1.2824844,36.7455886,13
387495,0,4,0,2021-03-09 10:46,-1.2919682,36.7401383,4
387502,0,3,0,2021-03-09 10:48,-1.1819793,36.9050797,3
387505,0,5,0,2021-03-09 10:48,-1.29186,36.7399667,5
387510,0,4,1,2021-03-09 10:49,-1.1838933,36.9041967,5
387512,0,4,0,2021-03-09 10:49,-1.2744619,36.7591912,4
387513,0,1,0,2021-03-09 10:50,-1.18352258,36.90571213,1
387520,0,2,1,2021-03-09 10:50,-1.2907267,36.7400983,3
387533,0,2,0,2021-03-09 10:52,-1.1827789,36.9034531,2
387536,1,25,1,2021-03-09 10:53,-1.290429,36.740115,27
387543,0,3,0,2021-03-09 10:54,-1.2117656,36.9034659,3
387545,0,4,0,2021-03-09 10:55,-1.2906211,36.7400024,4
387574,0,2,0,2021-03-09 10:57,-1.20051,36.882662,2
387575,0,3,0,2021-03-09 10:58,-1.20062,36.8822233,3
387639,0,8,0,2021-03-09 11:08,-1.1812678,36.9051103,8
387643,0,3,0,2021-03-09 11:10,-1.1813772,36.9053017,3
387646,0,18,0,2021-03-09 11:09,-1.2920639,36.7400274,18
387651,0,1,1,2021-03-09 11:11,-1.2089133,36.9072567,2
387663,0,1,0,2021-03-09 11:13,-1.18185,36.9051,1
387683,0,5,0,2021-03-09 11:15,-1.2857983,36.7430217,5
387696,0,4,0,2021-03-09 11:17,-1.1833191,36.9063487,4
387708,0,1,0,2021-03-09 11:19,-1.2084562,36.907115,1
387724,0,4,2,2021-03-09 11:22,-1.2117267,36.903475,6
387809,0,4,1,2021-03-09 11:39,-1.211855,36.9036517,5
387834,0,4,0,2021-03-09 11:45,-1.2904493,36.7400683,4
387844,0,8,1,2021-03-09 11:46,-1.2808217,36.7519067,9
387863,1,0,0,2021-03-09 11:48,-1.2904298,36.7401189,1
387874,0,6,0,2021-03-09 11:51,-1.2179017,36.8210583,6
387882,0,5,0,2021-03-09 11:52,-1.2016248,36.912257,5
387898,0,2,1,2021-03-09 11:56,-1.275275,36.7552867,3
387904,0,3,0,2021-03-09 11:58,-1.2012272,36.9129539,3
387919,0,0,1,2021-03-09 12:00,-1.2690667,36.7623383,1
387924,1,31,0,2021-03-09 12:00,-1.2643663,36.7202882,32
387933,0,8,0,2021-03-09 12:02,-1.2690264,36.7623232,8
387938,0,4,0,2021-03-09 12:03,-1.290403,36.740142,4
387965,0,2,0,2021-03-09 12:08,-1.2117083,36.9033883,2
387970,0,1,0,2021-03-09 12:08,-1.2904017,36.7401183,1
387975,0,2,0,2021-03-09 12:09,-1.20115483,36.9030571,2
387978,0,2,0,2021-03-09 12:09,-1.27973,36.7447,2
387988,0,1,0,2021-03-09 12:11,-1.20096,36.9027817,1
388008,0,8,2,2021-03-09 12:14,-1.2008383,36.9025217,11
388019,0,5,0,2021-03-09 12:15,-1.21632,36.823405,5
388042,0,0,1,2021-03-09 12:21,-1.2127461,36.8954329,1
388054,1,2,0,2021-03-09 12:25,-1.1724017,36.9291917,3
388058,0,2,0,2021-03-09 12:26,-1.2059917,36.8940417,2
388059,0,4,0,2021-03-09 12:26,-1.2725567,36.7477614,4
388070,2,0,0,2021-03-09 12:28,-1.2735347,36.7478424,2
388079,9,0,0,2021-03-09 12:30,-1.2740329,36.760152,9
388089,0,2,0,2021-03-09 12:32,-1.173122,36.9317648,2
388090,0,1,0,2021-03-09 12:32,-1.21178,36.8957,1
388095,0,6,0,2021-03-09 12:33,-1.2392033,36.7267883,6
388098,1,16,1,2021-03-09 12:34,-1.27373,36.7502983,18
388099,0,0,1,2021-03-09 12:34,-1.2748199,36.7581601,1
388107,0,6,0,2021-03-09 12:36,-1.238413,36.7262858,6
388116,0,5,0,2021-03-09 12:38,-1.215115,36.887665,5
388131,0,7,0,2021-03-09 12:40,-1.2748199,36.7581601,7
388135,0,50,0,2021-03-09 12:40,-1.1862538,36.9065792,50
388141,0,4,0,2021-03-09 12:41,-1.2861934,36.7233207,4
388147,0,2,0,2021-03-09 12:43,-1.2026756,36.7860791,2
388149,1,3,0,2021-03-09 12:43,-1.1734312,36.9328286,4
388154,0,2,0,2021-03-09 12:44,-1.26866,36.7611783,2
388156,2,5,0,2021-03-09 12:44,-1.27212,36.7461917,7
388176,1,3,0,2021-03-09 12:48,-1.20115483,36.9030571,4
388183,0,1,1,2021-03-09 12:50,-1.2129933,36.893745,2
388188,2,17,0,2021-03-09 12:50,-1.2740984,36.7608992,19
388234,0,1,0,2021-03-09 13:00,-1.2133766,36.8967357,1
388249,0,1,0,2021-03-09 13:04,-1.290403,36.740142,1
388260,10,16,1,2021-03-09 13:07,-1.2904683,36.7401733,27
388269,0,2,0,2021-03-09 13:08,-1.1736482,36.9315997,2
388271,0,1,0,2021-03-09 13:09,-1.2134533,36.896085,1
388278,2,0,0,2021-03-09 13:11,-1.19836414,36.90279388,2
388292,0,5,0,2021-03-09 13:14,-1.2675517,36.735085,5
388312,0,4,4,2021-03-09 13:19,-1.211885,36.9035733,8
388313,0,2,0,2021-03-09 13:19,-1.2134981,36.8934651,2
388328,0,1,0,2021-03-09 13:21,-1.2141025,36.8957624,1
388353,1,3,0,2021-03-09 13:25,-1.1736583,36.9298817,4
388365,0,5,1,2021-03-09 13:29,-1.267825,36.7620583,6
388393,4,7,0,2021-03-09 13:37,-1.201461,36.9112433,11
388397,0,2,1,2021-03-09 13:38,-1.2880017,36.7423767,3
388404,0,3,0,2021-03-09 13:40,-1.2904298,36.7401189,3
388410,0,2,0,2021-03-09 13:41,-1.2141316,36.8956951,2
388413,0,5,0,2021-03-09 13:41,-1.2129107,36.8943124,5
388416,0,6,0,2021-03-09 13:41,-1.2646704,36.7214996,6
388423,0,5,0,2021-03-09 13:42,-1.2918177,36.7400375,5
388435,0,2,0,2021-03-09 13:44,-1.20201,36.9107,2
388441,0,2,2,2021-03-09 13:45,-1.1713283,36.9192183,4
388446,0,28,0,2021-03-09 13:46,-1.2903978,36.7400627,28
388467,0,1,0,2021-03-09 13:50,-1.1718417,36.9260734,1
388484,0,1,0,2021-03-09 13:52,-1.212335,36.89416,1
388491,0,1,0,2021-03-09 13:53,-1.2138783,36.8970433,1
388493,0,0,2,2021-03-09 13:53,-1.21248984,36.89415359,2
388528,0,2,0,2021-03-09 14:01,-1.1699483,36.9155983,2
388563,0,4,0,2021-03-09 14:08,-1.2646704,36.7214996,4
388566,0,2,0,2021-03-09 14:09,-1.2118283,36.9034833,2
388568,0,0,1,2021-03-09 14:09,-1.21329,36.8974,1
388588,2,3,0,2021-03-09 14:12,-1.27966,36.756765,5
388592,3,1,2,2021-03-09 14:13,-1.2118283,36.9034833,6
388601,0,4,0,2021-03-09 14:15,-1.2118799,36.9035015,4
388603,0,1,0,2021-03-09 14:15,-1.2903978,36.7400627,1
388609,0,2,0,2021-03-09 14:17,-1.2118283,36.9034833,2
388622,0,1,0,2021-03-09 14:20,-1.1712004,36.9123787,1
388626,0,3,0,2021-03-09 14:20,-1.2123539,36.897699,3
388632,0,1,0,2021-03-09 14:22,-1.1714341,36.911927,1
388636,0,2,0,2021-03-09 14:24,-1.1722533,36.910725,2
388646,0,3,0,2021-03-09 14:25,-1.2118283,36.9034833,3
388664,0,13,0,2021-03-09 14:29,-1.211885,36.9035733,13
388670,0,3,0,2021-03-09 14:30,-1.2915384,36.7404174,3
388683,0,4,3,2021-03-09 14:32,-1.2920583,36.7403642,7
388684,0,6,1,2021-03-09 14:33,-1.2920639,36.7400274,7
388695,1,4,0,2021-03-09 14:35,-1.2904493,36.7400683,5
388739,0,1,0,2021-03-09 14:43,-1.21521,36.8952,1
388751,0,2,0,2021-03-09 14:47,-1.2904298,36.7401189,2
388771,0,5,0,2021-03-09 14:49,-1.2606901,36.7089599,5
388781,0,4,0,2021-03-09 14:51,-1.2920639,36.7400274,4
388794,0,2,1,2021-03-09 14:53,-1.2920583,36.7403642,3
388795,0,3,2,2021-03-09 14:53,-1.29048,36.740075,5
388804,0,2,0,2021-03-09 14:54,-1.2150417,36.8953783,2
388817,0,5,0,2021-03-09 14:57,-1.32177,36.7719417,5
388819,0,15,0,2021-03-09 14:57,-1.28079,36.7518883,15
388823,0,4,0,2021-03-09 14:58,-1.2784469,36.7578872,4
388830,0,5,0,2021-03-09 14:59,-1.2904367,36.74015,5
388836,0,6,1,2021-03-09 15:00,-1.2892579,36.7184799,7
388849,3,4,1,2021-03-09 15:01,-1.3216883,36.7720167,8
388850,0,2,1,2021-03-09 15:02,-1.2986724,36.72311,3
388856,0,5,0,2021-03-09 15:03,-1.2920639,36.7400274,5
388870,0,0,1,2021-03-09 15:06,-1.2054869,36.8967525,1
388919,0,6,9,2021-03-09 15:15,-1.2637667,36.7634467,15
388932,0,3,0,2021-03-09 15:17,-1.2920639,36.7400274,3
388940,0,26,0,2021-03-09 15:19,-1.2920639,36.7400274,26
388967,0,2,0,2021-03-09 15:23,-1.3215158,36.7714896,2
388984,1,39,0,2021-03-09 15:29,-1.2904683,36.7401733,40
389006,0,25,0,2021-03-09 15:35,-1.2941706,36.7399247,25
389023,0,11,0,2021-03-09 15:39,-1.2904367,36.74015,11
389025,0,26,2,2021-03-09 15:39,-1.2906211,36.7400024,28
389030,0,1,0,2021-03-09 15:39,-1.29053,36.7400867,1
389031,0,5,0,2021-03-09 15:40,-1.29048,36.740075,5
389032,0,1,0,2021-03-09 15:40,-1.2885516,36.738537,1
389033,0,3,0,2021-03-09 15:40,-1.2794647,36.7571812,3
389069,0,0,2,2021-03-09 15:45,-1.2904182,36.7401235,2
389072,0,3,0,2021-03-09 15:46,-1.2903917,36.74006,3
389101,0,24,2,2021-03-09 15:53,-1.290335,36.7400583,26
389108,0,0,0,2021-03-09 15:55,-1.2117192,36.9033628,3
389111,1,5,0,2021-03-09 15:56,-1.2904134,36.7401149,6
389115,0,10,2,2021-03-09 15:58,-1.2918177,36.7400375,12
389117,0,0,1,2021-03-09 15:58,-1.290221,36.7399686,1
389136,0,11,0,2021-03-09 16:05,-1.2795902,36.7568833,11
389155,0,5,0,2021-03-09 16:11,-1.1752022,36.9102958,5
389158,10,0,0,2021-03-09 16:11,-1.2795902,36.7568833,10
389165,0,2,1,2021-03-09 16:13,-1.1757517,36.9105917,3
389254,0,3,0,2021-03-09 17:06,-1.2918177,36.7400375,3
389261,1,9,0,2021-03-09 17:12,-1.2117267,36.9034817,10
389302,0,6,0,2021-03-10 4:14,-1.2950478,36.7462116,6
389305,0,1,0,2021-03-10 4:19,-1.29515,36.7486,1
389310,1,0,0,2021-03-10 4:23,-1.298115,36.75143167,1
389346,0,3,0,2021-03-10 4:45,-1.2889267,36.7264667,3
389355,0,2,0,2021-03-10 4:50,-1.2578129,36.7227491,2
389376,0,0,0,2021-03-10 4:59,-1.18352258,36.90571213,1
389377,5,2,1,2021-03-10 5:00,-1.1847447,36.9042668,8
389378,10,25,3,2021-03-10 5:00,-1.290429,36.740115,38
389381,0,6,0,2021-03-10 5:01,-1.1847511,36.9040919,6
389384,0,1,1,2021-03-10 5:02,-1.1831883,36.90529,2
389395,2,4,0,2021-03-10 5:06,-1.25454667,36.72017,6
389398,2,0,0,2021-03-10 5:07,-1.20065,36.9059,2
389400,0,2,0,2021-03-10 5:09,-1.2787814,36.7166433,2
389401,0,4,0,2021-03-10 5:08,-1.19857,36.784245,4
389404,0,3,0,2021-03-10 5:08,-1.2004383,36.9063317,3
389407,0,2,0,2021-03-10 5:09,-1.20028841,36.90513229,2
389412,0,3,0,2021-03-10 5:10,-1.1835555,36.9063674,3
389414,0,14,0,2021-03-10 5:11,-1.2794783,36.7120583,14
389450,0,2,0,2021-03-10 5:21,-1.2021883,36.9056983,2
389457,0,4,1,2021-03-10 5:24,-1.1873656,36.9064948,5
389473,0,2,0,2021-03-10 5:27,-1.208735,36.8988783,2
389480,2,0,0,2021-03-10 5:29,-1.2718067,36.7465233,2
389488,3,0,0,2021-03-10 5:31,-1.2717885,36.7465194,3
389492,0,1,0,2021-03-10 5:32,-1.2722297,36.730262,1
389499,0,3,0,2021-03-10 5:33,-1.19974506,36.90380478,3
389500,0,5,0,2021-03-10 5:34,-1.19924,36.9036,5
389509,0,1,0,2021-03-10 5:36,-1.2083379,36.8976335,1
389517,0,1,1,2021-03-10 5:36,-1.2088033,36.9041833,2
389542,0,4,0,2021-03-10 5:41,-1.18422,36.9042,4
389553,0,1,0,2021-03-10 5:42,-1.2091067,36.9028183,1
389556,0,3,0,2021-03-10 5:42,-1.2648267,36.7412817,3
389563,0,0,0,2021-03-10 5:43,-1.2092883,36.9036733,0
389567,0,3,0,2021-03-10 5:45,-1.2857983,36.7430217,3
389599,0,3,2,2021-03-10 5:48,-1.20872331,36.89608002,5
389600,2,0,0,2021-03-10 5:49,-1.2085233,36.8977583,2
389632,0,3,1,2021-03-10 5:53,-1.20979965,36.87111282,4
389634,2,6,0,2021-03-10 5:53,-1.2904134,36.7401149,8
389635,0,1,0,2021-03-10 5:53,-1.2855567,36.74341,1
389639,0,2,0,2021-03-10 5:54,-1.2904576,36.7401498,2
389643,0,9,1,2021-03-10 5:54,-1.2787994,36.72554,10
389646,0,7,1,2021-03-10 5:55,-1.1995187,36.9031107,8
389654,1,0,0,2021-03-10 5:56,-1.185565,36.9045317,1
389655,0,10,0,2021-03-10 5:56,-1.2623045,36.7178476,10
389657,0,1,0,2021-03-10 5:57,-1.2845367,36.7420617,1
389663,0,2,0,2021-03-10 5:58,-1.286145,36.7533269,2
389668,0,4,0,2021-03-10 5:58,-1.20598972,36.8965683,4
389685,1,0,0,2021-03-10 6:02,-1.19851828,36.90151215,1
389695,0,5,0,2021-03-10 6:03,-1.2904785,36.7400866,5
389703,0,6,1,2021-03-10 6:04,-1.2698026,36.7353397,7
389712,0,11,0,2021-03-10 6:06,-1.2793373,36.7467706,11
389713,0,11,0,2021-03-10 6:06,-1.27288,36.7441183,11
389730,0,3,0,2021-03-10 6:08,-1.2685597,36.7190292,3
389743,0,10,0,2021-03-10 6:10,-1.2848582,36.7458967,10
389751,0,4,0,2021-03-10 6:11,-1.2059233,36.8974567,4
389769,0,9,0,2021-03-10 6:14,-1.2103573,36.8694998,9
389781,0,2,0,2021-03-10 6:16,-1.2658531,36.7578868,2
389795,0,4,0,2021-03-10 6:18,-1.26991,36.73546,4
389803,0,1,0,2021-03-10 6:19,-1.20433,36.8963,1
389815,0,3,0,2021-03-10 6:22,-1.2630508,36.7188015,3
389816,0,4,0,2021-03-10 6:22,-1.2897483,36.7502167,4
389830,4,1,0,2021-03-10 6:23,-1.2901883,36.7495817,5
389856,0,8,0,2021-03-10 6:27,-1.20991826,36.8711853,8
389873,0,5,0,2021-03-10 6:30,-1.2097483,36.8711633,5
389895,0,4,4,2021-03-10 6:34,-1.20991826,36.8711853,8
389907,0,15,0,2021-03-10 6:36,-1.2904134,36.7401149,15
389941,0,8,0,2021-03-10 6:41,-1.2686699,36.7484169,8
389951,0,5,0,2021-03-10 6:43,-1.2795902,36.7568833,5
390004,0,5,2,2021-03-10 6:49,-1.289275,36.7438817,7
390013,0,3,0,2021-03-10 6:50,-1.1873067,36.90968,3
390015,0,4,0,2021-03-10 6:51,-1.2687233,36.75639,4
390023,0,6,0,2021-03-10 6:52,-1.2051617,36.9001717,6
390024,20,17,0,2021-03-10 6:52,-1.2913499,36.7398467,37
390032,0,6,0,2021-03-10 6:54,-1.1877167,36.9098014,6
390038,0,4,1,2021-03-10 6:55,-1.2118771,36.9035408,5
390042,0,2,0,2021-03-10 6:56,-1.18693,36.9076733,2
390052,0,3,0,2021-03-10 6:57,-1.266445,36.7472267,3
390070,0,3,0,2021-03-10 7:00,-1.2880017,36.7423767,3
390072,0,4,0,2021-03-10 7:01,-1.2050717,36.9003083,4
390076,0,4,0,2021-03-10 7:02,-1.2904395,36.7401927,4
390079,2,1,0,2021-03-10 7:01,-1.2766434,36.7587966,3
390083,0,1,0,2021-03-10 7:03,-1.2903967,36.74007,1
390090,0,1,0,2021-03-10 7:03,-1.2767451,36.7588457,1
390094,0,7,1,2021-03-10 7:04,-1.2904225,36.7401096,8
390096,0,0,1,2021-03-10 7:04,-1.2047815,36.8997329,1
390124,0,1,0,2021-03-10 7:08,-1.211895,36.90352,1
390144,0,31,2,2021-03-10 7:11,-1.2669733,36.7524567,33
390187,0,5,0,2021-03-10 7:19,-1.267845,36.751515,5
390192,0,3,0,2021-03-10 7:21,-1.28121,36.7545,3
390205,0,1,0,2021-03-10 7:24,-1.2846254,36.7371107,1
390211,0,3,0,2021-03-10 7:24,-1.2767451,36.7588457,3
390227,0,1,0,2021-03-10 7:27,-1.20549,36.8968,1
390249,0,3,0,2021-03-10 7:30,-1.2903917,36.74006,3
390254,0,9,0,2021-03-10 7:31,-1.2117656,36.9034659,9
390264,0,2,0,2021-03-10 7:33,-1.2846417,36.7513067,2
390269,0,4,0,2021-03-10 7:34,-1.2903967,36.74007,4
390284,1,3,0,2021-03-10 7:37,-1.2812376,36.7398872,4
390302,0,5,0,2021-03-10 7:39,-1.28133,36.740715,5
390311,1,6,0,2021-03-10 7:41,-1.2826017,36.7247583,7
390314,0,5,0,2021-03-10 7:42,-1.2784753,36.7241949,5
390315,0,5,0,2021-03-10 7:42,-1.2880017,36.7423767,5
390318,2,2,0,2021-03-10 7:42,-1.2683417,36.754865,4
390319,0,2,1,2021-03-10 7:43,-1.289191,36.7412952,3
390337,5,1,1,2021-03-10 7:45,-1.2905,36.7402383,7
390349,0,4,1,2021-03-10 7:46,-1.2915384,36.7404174,5
390359,0,2,0,2021-03-10 7:47,-1.268475,36.7551133,2
390392,3,5,0,2021-03-10 7:52,-1.288615,36.7510333,8
390409,1,0,0,2021-03-10 7:54,-1.290403,36.740142,1
390415,0,6,0,2021-03-10 7:55,-1.2886733,36.7511317,6
390433,0,1,1,2021-03-10 7:58,-1.2904433,36.7400933,2
390447,0,10,0,2021-03-10 8:00,-1.2868334,36.7514383,10
390448,0,1,0,2021-03-10 8:00,-1.2861587,36.7408856,1
390462,0,6,1,2021-03-10 8:03,-1.1990133,36.90177,7
390511,0,3,0,2021-03-10 8:11,-1.2904225,36.7401096,3
390512,0,11,5,2021-03-10 8:11,-1.2064709,36.8943381,16
390516,0,3,1,2021-03-10 8:12,-1.26545,36.7196,4
390519,0,2,0,2021-03-10 8:13,-1.2641679,36.7225104,2
390534,0,4,0,2021-03-10 8:15,-1.2844383,36.7335067,4
390547,0,3,0,2021-03-10 8:16,-1.2823217,36.7507082,3
390559,0,7,0,2021-03-10 8:20,-1.2783767,36.7579517,7
390579,0,2,0,2021-03-10 8:21,-1.2007401,36.908985,2
390589,0,2,0,2021-03-10 8:23,-1.2845948,36.7372198,2
390631,0,3,0,2021-03-10 8:32,-1.2059865,36.8929418,3
390637,0,2,0,2021-03-10 8:33,-1.2040782,36.8933137,2
390640,0,3,0,2021-03-10 8:33,-1.19875622,36.90642929,3
390650,0,1,0,2021-03-10 8:35,-1.2118771,36.9035408,1
390682,0,2,4,2021-03-10 8:41,-1.2272022,36.869955,6
390696,0,0,1,2021-03-10 8:43,-1.2957073,36.7410937,1
390756,0,0,1,2021-03-10 8:53,-1.2904367,36.74015,1
390777,1,3,0,2021-03-10 8:57,-1.2906211,36.7400024,4
390788,0,3,0,2021-03-10 8:59,-1.2035883,36.90346,3
390790,0,3,0,2021-03-10 8:59,-1.290221,36.7399686,3
390798,1,2,0,2021-03-10 9:01,-1.29041,36.7402,3
390799,0,2,0,2021-03-10 9:01,-1.20267439,36.90341568,2
390803,0,2,0,2021-03-10 9:01,-1.2920583,36.7403642,2
390806,0,3,0,2021-03-10 9:02,-1.20387173,36.90407181,3
390810,0,2,0,2021-03-10 9:02,-1.207945,36.874485,2
390818,2,2,0,2021-03-10 9:02,-1.2904017,36.7401183,4
390825,0,1,0,2021-03-10 9:04,-1.2079714,36.8745086,1
390828,0,0,1,2021-03-10 9:03,-1.290335,36.7400583,1
390833,0,3,0,2021-03-10 9:04,-1.2903967,36.74007,3
390835,0,0,0,2021-03-10 9:04,-1.1747917,36.8920633,0
390850,2,1,0,2021-03-10 9:08,-1.1853883,36.9062583,3
390903,0,15,0,2021-03-10 9:15,-1.2904017,36.7401183,15
390909,0,6,0,2021-03-10 9:16,-1.2904134,36.7401149,6
390938,1,17,0,2021-03-10 9:21,-1.2904683,36.7401733,18
390946,0,1,0,2021-03-10 9:21,-1.2854016,36.751511,1
390955,0,0,0,2021-03-10 9:22,-1.2900111,36.7735304,6
390958,0,0,1,2021-03-10 9:23,-1.2903978,36.7400627,1
390961,0,4,0,2021-03-10 9:23,-1.30379,36.7375933,4
390963,0,3,4,2021-03-10 9:24,-1.1833283,36.8999983,7
390971,3,40,0,2021-03-10 9:26,-1.2643663,36.7202882,44
390973,0,3,0,2021-03-10 9:26,-1.2904493,36.7400683,3
391013,0,3,0,2021-03-10 9:32,-1.2054817,36.8721,3
391021,1,0,0,2021-03-10 9:34,-1.2823117,36.759605,1
391025,0,3,1,2021-03-10 9:34,-1.2055763,36.8743194,4
391026,0,3,0,2021-03-10 9:35,-1.3036871,36.7369445,3
391032,0,2,0,2021-03-10 9:35,-1.2863958,36.7425636,2
391044,0,0,0,2021-03-10 9:39,-1.2900111,36.7735304,1
391052,0,5,0,2021-03-10 9:40,-1.275275,36.7552867,5
391068,0,4,0,2021-03-10 9:43,-1.2904298,36.7401189,4
391071,0,4,0,2021-03-10 9:45,-1.2913499,36.7398467,4
391079,0,6,0,2021-03-10 9:45,-1.29186,36.7399667,6
391096,0,4,0,2021-03-10 9:47,-1.2919682,36.7401383,4
391115,0,1,0,2021-03-10 9:49,-1.29041,36.7402,1
391122,0,5,0,2021-03-10 9:50,-1.2920639,36.7400274,5
391133,0,3,0,2021-03-10 9:52,-1.2920639,36.7400274,3
391135,0,4,0,2021-03-10 9:52,-1.2748199,36.7581601,4
391144,0,2,0,2021-03-10 9:54,-1.2920583,36.7403642,2
391148,1,2,1,2021-03-10 9:55,-1.2905,36.7402383,4
391151,0,2,0,2021-03-10 9:56,-1.2915384,36.7404174,2
391166,0,4,0,2021-03-10 9:58,-1.2920639,36.7400274,4
391177,0,3,0,2021-03-10 10:00,-1.2904298,36.7401189,3
391180,0,0,0,2021-03-10 10:01,-1.2050317,36.8931517,0
391200,0,2,0,2021-03-10 10:06,-1.2904017,36.7401183,2
391209,0,5,0,2021-03-10 10:06,-1.1833934,36.8997621,5
391218,0,2,0,2021-03-10 10:07,-1.1842911,36.8995235,2
391222,0,2,0,2021-03-10 10:08,-1.2092236,36.9030811,2
391225,0,5,0,2021-03-10 10:08,-1.2904493,36.7400683,5
391235,0,10,0,2021-03-10 10:10,-1.2877431,36.7442293,10
391241,0,5,0,2021-03-10 10:11,-1.2740329,36.760152,5
391247,0,8,0,2021-03-10 10:11,-1.2092883,36.9036733,8
391276,0,5,0,2021-03-10 10:15,-1.27462,36.7590633,5
391284,1,1,0,2021-03-10 10:17,-1.2903967,36.74007,2
391318,0,2,0,2021-03-10 10:22,-1.2904493,36.7400683,2
391345,0,4,0,2021-03-10 10:27,-1.2740984,36.7608992,4
391349,0,5,0,2021-03-10 10:27,-1.2903917,36.74006,5
391357,0,4,0,2021-03-10 10:28,-1.2117648,36.9034723,4
391359,0,1,0,2021-03-10 10:29,-1.182495,36.9037267,1
391364,0,4,2,2021-03-10 10:30,-1.1846641,36.9038942,6
391381,0,3,2,2021-03-10 10:32,-1.18317,36.9045,5
391412,0,4,0,2021-03-10 10:38,-1.2117992,36.9033859,4
391418,0,5,0,2021-03-10 10:38,-1.2744619,36.7591912,5
391423,0,1,0,2021-03-10 10:39,-1.182135,36.9050932,1
391452,0,0,1,2021-03-10 10:45,-1.21248984,36.89415359,1
391464,0,2,0,2021-03-10 10:47,-1.2054867,36.9073817,2
391531,0,1,0,2021-03-10 11:02,-1.2903967,36.74007,1
391534,0,10,0,2021-03-10 11:02,-1.1752022,36.9102958,10
391554,0,2,0,2021-03-10 11:05,-1.20267439,36.90341568,2
391627,0,3,0,2021-03-10 11:17,-1.2095315,36.7894534,3
391669,0,2,0,2021-03-10 11:24,-1.2920583,36.7403642,2
391671,0,0,1,2021-03-10 11:24,-1.2077233,36.9026018,1
391693,0,5,0,2021-03-10 11:28,-1.2904367,36.74015,5
391731,0,0,1,2021-03-10 11:36,-1.2904576,36.7401498,1
391738,0,0,1,2021-03-10 11:38,-1.2903978,36.7400627,1
391810,0,3,0,2021-03-10 11:53,-1.2007401,36.908985,3
391839,0,6,0,2021-03-10 11:59,-1.20033693,36.90966415,6
391850,0,2,0,2021-03-10 12:02,-1.20033693,36.90966415,2
391868,1,2,0,2021-03-10 12:04,-1.2008756,36.9104937,3
391884,1,7,1,2021-03-10 12:07,-1.1990366,36.9073683,9
391907,1,0,0,2021-03-10 12:11,-1.2907267,36.7400983,1
391953,0,17,4,2021-03-10 12:18,-1.209155,36.89394,21
391956,0,1,0,2021-03-10 12:17,-1.1982617,36.91009,1
392011,0,3,0,2021-03-10 12:25,-1.2904523,36.7401545,3
392030,0,1,1,2021-03-10 12:29,-1.2911617,36.72759,2
392051,0,2,0,2021-03-10 12:31,-1.2117269,36.9034282,2
392052,0,1,0,2021-03-10 12:32,-1.2161584,36.8896965,1
392062,0,3,0,2021-03-10 12:34,-1.2915384,36.7404174,3
392063,0,1,0,2021-03-10 12:35,-1.2117992,36.9033859,1
392079,2,2,0,2021-03-10 12:39,-1.2117645,36.9034713,4
392086,0,1,0,2021-03-10 12:39,-1.2089483,36.9072467,1
392088,0,3,0,2021-03-10 12:40,-1.2117656,36.9034659,3
392091,0,5,2,2021-03-10 12:41,-1.2942633,36.739705,7
392096,0,1,0,2021-03-10 12:41,-1.205145,36.9089767,1
392106,0,2,0,2021-03-10 12:43,-1.2049082,36.9085017,2
392114,0,3,0,2021-03-10 12:45,-1.1707738,36.92572,3
392119,0,1,0,2021-03-10 12:46,-1.1732333,36.928315,1
392143,0,2,0,2021-03-10 12:51,-1.1735283,36.9293183,2
392151,0,2,0,2021-03-10 12:53,-1.2929709,36.733219,2
392159,0,2,0,2021-03-10 12:54,-1.2159512,36.8895613,2
392166,0,1,0,2021-03-10 12:56,-1.1738614,36.9298312,1
392167,0,2,1,2021-03-10 12:56,-1.2162783,36.8890317,3
392173,0,7,0,2021-03-10 12:57,-1.2117267,36.903475,7
392178,0,2,0,2021-03-10 12:59,-1.215905,36.88883,2
392202,3,0,0,2021-03-10 13:02,-1.2094358,36.791544,3
392210,0,10,0,2021-03-10 13:04,-1.2868292,36.7453366,10
392219,0,10,0,2021-03-10 13:06,-1.27876833,36.74894167,10
392230,0,3,0,2021-03-10 13:08,-1.17444,36.9297333,3
392276,0,8,1,2021-03-10 13:18,-1.2891367,36.748205,9
392284,0,3,0,2021-03-10 13:19,-1.1749651,36.9303817,3
392312,0,2,4,2021-03-10 13:26,-1.2118799,36.9035015,6
392321,0,2,0,2021-03-10 13:28,-1.2920583,36.7403642,2
392365,0,8,0,2021-03-10 14:20,-1.2976698,36.754005,8
392367,0,1,0,2021-03-10 14:20,-1.2920583,36.7403642,1
392391,3,32,11,2021-03-10 14:24,-1.2629429,36.7190169,46
392404,0,5,1,2021-03-10 14:26,-1.2885516,36.738537,6
392408,0,2,0,2021-03-10 14:27,-1.2869934,36.7235211,2
392413,1,3,2,2021-03-10 14:28,-1.2391484,36.7268154,6
